registry_idx,nickname,type,object_id,tns,ra_deg,dec_deg,host_z_spec,best_z,best_z_err,best_z_source,classification,final_verdict,registry_tier,budget_eligible,impact_kpc,m500_1e14msun,r500_mpc,gsc242_status,gsc242_id,gsc242_separation_arcsec,gsc242_candidate_count,gsc242_second_separation_arcsec,gsc242_release,gsc242_retrieved_at_utc,gsc242_snapshot_sha256,gsc242_class,allwise_status,allwise_id,allwise_separation_arcsec,allwise_candidate_count,allwise_second_separation_arcsec,allwise_release,allwise_retrieved_at_utc,allwise_snapshot_sha256,allwise_w1_mag,allwise_w1_err_mag,allwise_w2_mag,allwise_w2_err_mag,allwise_qph,allwise_ccf,allwise_ex,catwise2020_status,catwise2020_id,catwise2020_separation_arcsec,catwise2020_candidate_count,catwise2020_second_separation_arcsec,catwise2020_release,catwise2020_retrieved_at_utc,catwise2020_snapshot_sha256,catwise2020_w1_mag,catwise2020_w1_err_mag,catwise2020_w2_mag,catwise2020_w2_err_mag,catwise2020_pmQual,catwise2020_abf,catwise2020_ccf,catwise2020_ccf_status,unwise_status,unwise_id,unwise_separation_arcsec,unwise_candidate_count,unwise_second_separation_arcsec,unwise_release,unwise_retrieved_at_utc,unwise_snapshot_sha256,unwise_w1_flux,unwise_w1_flux_err,unwise_w2_flux,unwise_w2_flux_err,unwise_q_w1,unwise_q_w2,unwise_ff_w1,unwise_ff_w2,allwise_photometry_status,allwise_extended_source_flag,w1_w2_color_mag,w1_w2_color_err_mag,stern12_status,cluver14_log_mstar,cluver14_log_mstar_err,cluver14_method,cluver14_units,cluver14_authority,cluver14_status,adopted_log_mstar,adopted_log_mstar_err,adopted_mass_authority,adopted_mass_status,m200c_msun,m200c_err_msun,m200c_method,m200c_units,m200c_status,r200c_kpc,r200c_err_kpc,r200c_method,r200c_units,r200c_status,c200c,c200c_status,scale_radius_kpc,scale_radius_status,b_over_r200c
27,phineas,cluster,"J115031.4+715735, 1253898",FRB 20230307A,177.63068,71.95965,0.271,0.2696,0.0001,DESI spec,cluster,confirmed,True,False,4272.8,1.25,0.698,matched,N77R003886,0.04157743093420389,1,,GSC 2.4.2,2026-07-21T07:38:07+00:00,92e887061e3bc0e81b644aa1821fa6f9e7edfddb82aca952a7338130d23ec096,3.0,matched,J115031.39+715734.4,0.3599752907943862,1,,AllWISE,2026-07-21T07:38:07+00:00,a13649ffd5c8a4db8a0e8a7fe23be457c11f7a32fb79560dd916677c72b707c4,14.399999618530273,0.027000000700354576,14.194000244140625,0.03500000014901161,AAUU,0000,0.0,matched,J115031.00+715734.4,1.6864674224550076,2,2.395125815589609,CatWISE2020,2026-07-21T07:38:07+00:00,670316e3e6031f4ea8d56afd1982e7955fbdfe3b1807a0ff0b5d73af8e19b99f,15.041999816894531,0.02261950426579436,14.829999923706055,0.01809560341263549,3N000,00,,not_published_in_vizier_table,ambiguous,1800p726o0001273,0.6702393283195741,2,0.7075759849988353,unWISE Catalog,2026-07-21T07:38:07+00:00,c603492befb00fdaf538dcc9e97042d63b516c2929df11d9ed4bd634d3faf922,1197.300048828125,8.634900093078613,1615.4000244140625,25.155000686645508,1.0,1.0,0.682,0.7323,pass,False,0.20599937438964844,0.04420407275636443,not_selected_within_depth,,,Cluver14_Eq2,dex(log10_Msun),diagnostic_only,not_rest_frame,,,cluster_catalog_M500_R500,not_applicable_cluster,,,not_computed_without_cluster_conversion_model,Msun,not_applicable_cluster,,,not_computed_without_cluster_conversion_model,proper_kpc,not_applicable_cluster,,not_applicable_cluster,,not_applicable_cluster,
28,phineas,cluster,"J115436.9+713930, 1256077",FRB 20230307A,178.65378,71.65822,0.271,0.2628,0.0001,DESI spec,cluster,confirmed,True,False,3989.8,0.47,0.56,matched,N77Q004772,0.030159463395431477,1,,GSC 2.4.2,2026-07-21T07:38:07+00:00,5b9cb88bf49aabbe846569ab7067c9a1e8440192ea84970a3ef2e1ccac68a63a,3.0,matched,J115436.88+713929.3,0.24268459338871412,1,,AllWISE,2026-07-21T07:38:07+00:00,3a9e6893c538fd4349deda52c8a3342d1ee351128dab5556d4a686c16cf79a11,14.71500015258789,0.02800000086426735,14.465999603271484,0.041999999433755875,AAUU,0000,0.0,matched,J115437.01+713929.3,0.5357640811276221,2,2.8870029791171885,CatWISE2020,2026-07-21T07:38:07+00:00,bd6dfb4e6dc04debc5c9a7a9b5a5829b4c96545a4cd9ddfafe2504cbb8d06f11,14.883999824523926,0.03948131653665925,14.711999893188477,0.041759084798389585,3N000,00,,not_published_in_vizier_table,matched,1800p711o0026286,0.31116731838198775,1,,unWISE Catalog,2026-07-21T07:38:07+00:00,7400a7b4d7828d95249816e84e2bc3c6ebb5bf764a6a3d4a218f8428f7a534bc,1223.199951171875,8.013400077819824,1483.0999755859375,24.08799934387207,1.0,1.0,0.8837,0.8603,pass,False,0.24900054931640625,0.05047771786476154,not_selected_within_depth,,,Cluver14_Eq2,dex(log10_Msun),diagnostic_only,not_rest_frame,,,cluster_catalog_M500_R500,not_applicable_cluster,,,not_computed_without_cluster_conversion_model,Msun,not_applicable_cluster,,,not_computed_without_cluster_conversion_model,proper_kpc,not_applicable_cluster,,not_applicable_cluster,,not_applicable_cluster,
29,phineas,cluster,"J114928.5+712526, 1253366",FRB 20230307A,177.36887,71.42403,0.271,-0.0001,0.0,DESI spec,cluster,confirmed,True,False,3049.6,1.51,0.771,ambiguous,N77Q009005,0.014000810579347137,4,0.14789934607746458,GSC 2.4.2,2026-07-21T07:38:07+00:00,e82f0cdd64eda68b77d24f3aabe65fa136f57327d939e5167797c380d3a3f769,0.0,matched,J114928.51+712526.4,0.10380260465622618,1,,AllWISE,2026-07-21T07:38:07+00:00,f0116cbb04b23c9854eb6512ec1526d1de6ce53ff81a4806dff309770c04f7f2,13.571999549865723,0.024000000208616257,13.380999565124512,0.02800000086426735,AABU,0000,1.0,matched,J114928.54+712526.4,0.023592660671394088,1,,CatWISE2020,2026-07-21T07:38:07+00:00,f7dc3a6775187f281e75f8acf5e6cca21ad90cc6c96329aa26c4bbee13d5f8bb,13.541000366210938,0.01142880215534873,13.32699966430664,0.009240308125601102,1N000,00,,not_published_in_vizier_table,matched,1755p711o0022147,0.2255816065699818,1,,unWISE Catalog,2026-07-21T07:38:07+00:00,34d7440986f3ddefea2c6b34b111c674309da912cf8cedb25b1e663e56538c7e,3886.800048828125,11.357999801635742,4609.5,30.135000228881836,1.0,1.0,0.9984,0.9986,pass,True,0.19099998474121094,0.0368781786211379,not_selected_within_depth,,,Cluver14_Eq2,dex(log10_Msun),diagnostic_only,not_rest_frame,,,cluster_catalog_M500_R500,not_applicable_cluster,,,not_computed_without_cluster_conversion_model,Msun,not_applicable_cluster,,,not_computed_without_cluster_conversion_model,proper_kpc,not_applicable_cluster,,not_applicable_cluster,,not_applicable_cluster,
30,freya,halo,197030881733398302,FRB 20230325C,88.1729787,74.19784041,,0.3047,0.068,PS1-STRM phot,GALAXY,inconclusive,False,False,60.1,,,ambiguous,NAE0022569,0.005059448017999972,2,0.3045775585897431,GSC 2.4.2,2026-07-21T07:38:07+00:00,eeaab2b1ecd621e6c788659a9ca3aa68c895434963bd94a8989c74d7a6d75174,3.0,matched,J055241.46+741152.0,0.2729843468449505,1,,AllWISE,2026-07-21T07:38:07+00:00,63206f42f5dc32f11e50da8964aca0f609d65335424bccee038b044f56b20ecc,15.36299991607666,0.03799999877810478,14.942999839782715,0.06199999898672104,AABU,0000,0.0,matched,J055241.48+741152.1,0.2120296075950659,1,,CatWISE2020,2026-07-21T07:38:07+00:00,db0892718384d103de19b3c74ee030a1cc16933139e468a8d493dd7f541c2546,15.354000091552734,0.015079669510529574,14.923999786376953,0.019740658268329624,2N000,00,,not_published_in_vizier_table,matched,0900p742o0016394,0.18781949113905153,1,,unWISE Catalog,2026-07-21T07:38:07+00:00,ee058d1db31724c158f5977b3d47c2a62f0d0c7ba3a00d5021992e71dfd135c6,697.6500244140625,7.574699878692627,1081.199951171875,25.69700050354004,1.0,1.0,0.8616,0.9203,pass,False,0.4200000762939453,0.07271863434835238,not_selected_within_depth,,,Cluver14_Eq2,dex(log10_Msun),diagnostic_only,not_rest_frame,11.027939885851572,,ps1_taylor,pass_uncertainty_unavailable,13018977990494.791,,Moster13_Table1_redshift_dependent,Msun,pass_uncertainty_unavailable,445.8656126627757,,200_times_critical_density_Planck18,proper_kpc,pass_uncertainty_unavailable,5.8200648009339035,pass_model_relation,76.60835882638813,pass_model_relation,0.13479397893251707
31,freya,halo,197040882212782495,FRB 20230325C,88.22143337,74.20135627,,0.6175,0.1255,PS1-STRM phot,GALAXY,inconclusive,False,False,233.9,,,matched,NAE0023085,0.01137558397460094,1,,GSC 2.4.2,2026-07-21T07:38:07+00:00,fcb72011179165e563d989e9628f43f89265f6a96e961baaee5400063f062a33,3.0,matched,J055253.09+741204.9,0.20206925575362972,1,,AllWISE,2026-07-21T07:38:07+00:00,b8f3f6fc2d753cb09d29d7304721ded82d1afcd31e0abc3dc650f34e8f36e150,16.020999908447266,0.052000001072883606,16.56399917602539,0.21899999678134918,ABUU,0000,0.0,matched,J055253.08+741205.0,0.23060749851625295,1,,CatWISE2020,2026-07-21T07:38:07+00:00,b4d1a48b69d4d64b759dad824d4167f21c64e35a91c2e9d15bba3c77f4bf6540,16.040000915527344,0.02571480484953464,15.958999633789062,0.052962741695518505,1N000,00,,not_published_in_vizier_table,matched,0900p742o0016471,0.2770879736012059,1,,unWISE Catalog,2026-07-21T07:38:07+00:00,6c84ea8aa3a7f9c683d981093c6ecacbfc1be045203b8f64ce0aa9eeb2af2ad5,403.1199951171875,6.824699878692627,389.29998779296875,23.457000732421875,1.0,1.0,0.9864,0.9785,pass,False,-0.542999267578125,0.22508886845379728,outside_validated_depth,,,Cluver14_Eq2,dex(log10_Msun),diagnostic_only,not_rest_frame,10.758373311697198,,wise_w1,pass_uncertainty_unavailable,2492956128051.4624,,Moster13_Table1_redshift_dependent,Msun,pass_uncertainty_unavailable,226.86812138090826,,200_times_critical_density_Planck18,proper_kpc,pass_uncertainty_unavailable,5.941167794540975,pass_model_relation,38.18577916438674,pass_model_relation,1.0309954460604243
32,hamilton,halo,192943050854547067,FRB 20230913G,305.0853736,70.78860842,0.3024,,,PS1-STRM,UNSURE,inconclusive,False,False,209.2,,,matched,N1IH008858,0.002166388592818742,1,,GSC 2.4.2,2026-07-21T07:38:07+00:00,6a4288c89d84beb7c7e4dedadc9f013e246892e2123f852102d2a2f02635803a,3.0,matched,J202020.43+704718.5,0.483155712131324,1,,AllWISE,2026-07-21T07:38:07+00:00,4e4c112642d2a3b70d9c5910100f751785ddcc1e3bdfa9be32b48d8441987dac,15.904000282287598,0.035999998450279236,15.312000274658203,0.04800000041723251,AAAB,0000,0.0,matched,J202020.49+704718.9,0.037943538167371026,1,,CatWISE2020,2026-07-21T07:38:07+00:00,7382701c1e17be6c593410f8086f16ed8b5007118e598c5116e8c160ab7413d8,16.0049991607666,0.019000383583267264,15.380999565124512,0.031021034421660838,2N000,00,,not_published_in_vizier_table,matched,3060p711o0045548,0.05862612164396781,1,,unWISE Catalog,2026-07-21T07:38:07+00:00,12c8ccedf9df0c30256c1e66369ce864f81599fc582c846036005dac67abc2b9,405.2300109863281,5.337699890136719,716.9099731445312,18.090999603271484,1.0,1.0,0.7888,0.8487,pass,False,0.5920000076293945,0.05999999940395357,outside_validated_depth,,,Cluver14_Eq2,dex(log10_Msun),diagnostic_only,not_rest_frame,,,,unavailable,,,Moster13_Table1_redshift_dependent,Msun,unavailable,,,200_times_critical_density_Planck18,proper_kpc,unavailable,,unavailable,,unavailable,
33,hamilton,halo,192963050359413614,FRB 20230913G,305.0361763,70.80240538,0.3024,0.3079,0.0727,PS1-STRM phot,GALAXY,inconclusive,False,False,136.1,,,matched,N1IH009163,0.0048703757241044645,1,,GSC 2.4.2,2026-07-21T07:38:07+00:00,40058057887b21cca354f181a8636af042bd8fd78f0992fe4c1e3f9f87043dc5,3.0,matched,J202008.74+704808.5,0.30899714175747117,1,,AllWISE,2026-07-21T07:38:07+00:00,3cc7f53c2107b3d8a934f5a60e9779cd50ec635a9eda4dc515f9a7ac796874e1,15.970999717712402,0.03400000184774399,15.381999969482422,0.050999999046325684,AAAU,0000,0.0,matched,J202008.70+704808.5,0.1900946519004936,1,,CatWISE2020,2026-07-21T07:38:07+00:00,c06bc789dd6345c5c88822798ede95bc0aac170939ea9404a27fd982b709c521,15.946999549865723,0.01809560341263549,15.315999984741211,0.028952965460216782,2N000,00,,not_published_in_vizier_table,matched,3060p711o0011361,0.2636404156655739,1,,unWISE Catalog,2026-07-21T07:38:07+00:00,0dfd2f6a1033b1b3c200e93e27cbdf689f1cb9b12faee8024cf0d3e345f86d45,427.9200134277344,5.261099815368652,754.0800170898438,17.9950008392334,1.0,1.0,0.9621,0.9696,pass,False,0.5889997482299805,0.06129437191432681,outside_validated_depth,,,Cluver14_Eq2,dex(log10_Msun),diagnostic_only,not_rest_frame,10.676463813932392,,ps1_taylor,pass_uncertainty_unavailable,1753565339258.348,,Moster13_Table1_redshift_dependent,Msun,pass_uncertainty_unavailable,228.27156772323147,,200_times_critical_density_Planck18,proper_kpc,pass_uncertainty_unavailable,7.004114796155416,pass_model_relation,32.591066018582474,pass_model_relation,0.5962196753518373
34,chromatica,halo,196673126794497004,FRB 20240203D,312.6793509,73.89686576,0.074,,,PS1-STRM,UNSURE,inconclusive,False,False,111.1,,,matched,N0UO030752,0.3000543937296947,1,,GSC 2.4.2,2026-07-21T07:38:07+00:00,5e69e412f012d99b7e0a51e4374fd8d42b0ccd89d2afec7061b2348917383974,4.0,matched,J205043.10+735348.5,0.3000543937296947,1,,AllWISE,2026-07-21T07:38:07+00:00,a388ec498ef3b0b25e38c385dd446ce4839a33f0d2d05113ef695c159c13e1ad,17.06399917602539,0.06400000303983688,16.79400062561035,0.15700000524520874,ABUU,0000,0.0,matched,J205043.12+735348.5,0.4034714226818019,1,,CatWISE2020,2026-07-21T07:38:07+00:00,08a566c78f9a00a6e68f5312044f0c8f5d74fa193f4e051629c96b3766c4ea28,16.833999633789062,0.030159339021059148,16.67799949645996,0.0517017240361014,2N000,00,,not_published_in_vizier_table,matched,3123p742o0012945,0.5460538939564642,1,,unWISE Catalog,2026-07-21T07:38:07+00:00,9b84b91041e4831c578e3867e80e18b0a4fff4015e160e3adf262bfaf7e4a8d1,184.77999877929688,4.718400001525879,219.3000030517578,16.937999725341797,1.0,1.0,0.9058,0.8768,pass,False,0.26999855041503906,0.16954351074604626,outside_validated_depth,,,Cluver14_Eq2,dex(log10_Msun),diagnostic_only,not_rest_frame,,,,unavailable,,,Moster13_Table1_redshift_dependent,Msun,unavailable,,,200_times_critical_density_Planck18,proper_kpc,unavailable,,unavailable,,unavailable,
35,chromatica,halo,196723126173351736,FRB 20240203D,312.6173096,73.93405297,0.074,0.4751,0.0438,PS1-STRM phot,GALAXY,inconclusive,False,False,103.5,,,matched,N0UO004308,1.4647513765471232,1,,GSC 2.4.2,2026-07-21T07:38:07+00:00,c958be11c49a69961f69cc0a5e41da779f804d78fa19a3fe627662fbbab3bbd0,0.0,matched,J205028.13+735603.8,1.2864904340605168,1,,AllWISE,2026-07-21T07:38:07+00:00,0f4ce49bed3e7f666d2dbebf14beeb865446758f351118613f8aef7bb966fbd4,16.708999633789062,0.050999999046325684,16.700000762939453,0.14000000059604645,ABUU,0000,0.0,matched,J205028.16+735604.0,1.4523355891000929,1,,CatWISE2020,2026-07-21T07:38:07+00:00,690714c55a1653f88c85f119acbd01caa629099b61436f2861338024c2fc7c24,16.81399917602539,0.03428640646604619,16.64699935913086,0.09870329134164813,1N000,00,,not_published_in_vizier_table,matched,3123p742o0013997,1.4998929935504908,1,,unWISE Catalog,2026-07-21T07:38:07+00:00,3d7954fd27e41524c66de06c9396d5fed6d3dc514990cfa6f4c1850836ba212f,212.75999450683594,4.90939998626709,242.3800048828125,17.136999130249023,1.0,1.0,0.8839,0.8866,pass,False,0.008998870849609375,0.1490000002336182,outside_validated_depth,,,Cluver14_Eq2,dex(log10_Msun),diagnostic_only,not_rest_frame,11.46231017248979,,ps1_taylor,pass_uncertainty_unavailable,404051698114757.75,,Moster13_Table1_redshift_dependent,Msun,pass_uncertainty_unavailable,1310.2320983452807,,200_times_critical_density_Planck18,proper_kpc,pass_uncertainty_unavailable,4.017243768486632,pass_model_relation,326.15200218205047,pass_model_relation,0.07899363794453845
36,chromatica,halo,196733128040225775,FRB 20240203D,312.8039777,73.94584168,0.074,0.0543,,NED,galaxy,inconclusive,False,False,228.1,,,ambiguous,N0UO012099,0.01175336945320374,2,0.2298701812040409,GSC 2.4.2,2026-07-21T07:38:07+00:00,5821bec9d55270d7e9255fd6440ff6f32e2092b1ed43c8f35c881b6dea7f5ec8,3.0,matched,J205112.95+735644.9,0.039942753044702295,1,,AllWISE,2026-07-21T07:38:07+00:00,fd0a861ff8c8f7f4ff774d72552e507109177e35e8e6f6c0d5e53ca226e1a5fd,13.348999977111816,0.024000000208616257,13.175000190734863,0.024000000208616257,AAAC,0000,5.0,matched,J205112.96+735644.9,0.13145053887560695,1,,CatWISE2020,2026-07-21T07:38:07+00:00,2b1ae76b3d0c6c589fcc5975bf633c5d9a51d60a6aec91a68e81ff769f746119,13.133000373840332,0.013571702559476618,13.121999740600586,0.009694073256769012,1N000,00,,not_published_in_vizier_table,matched,3123p742o0014323,0.0921940023263298,1,,unWISE Catalog,2026-07-21T07:38:07+00:00,f22c346a0603f7b3ebdc683f9eb4137d0052ed29fee4fd38173c3772a6ef9c8f,4804.2001953125,11.925999641418457,5633.7998046875,29.81399917602539,1.0,1.0,0.9921,0.9929,pass,True,0.17399978637695312,0.03394112579198222,not_selected_within_depth,,,Cluver14_Eq2,dex(log10_Msun),diagnostic_only,not_rest_frame,10.826705157051055,,ps1_taylor,pass_uncertainty_unavailable,3871501778264.625,,Moster13_Table1_redshift_dependent,Msun,pass_uncertainty_unavailable,325.6228102072962,,200_times_critical_density_Planck18,proper_kpc,pass_uncertainty_unavailable,7.190807350270716,pass_model_relation,45.283205952532896,pass_model_relation,0.7005037511186278
37,casey,halo,192821699728654764,FRB 20240229A,169.9727442,70.68666126,0.287,0.3747,0.0491,LS/Zhou phot,REX,refuted,False,False,206.4,,,matched,N77T001639,0.007380949323660373,1,,GSC 2.4.2,2026-07-21T07:38:07+00:00,17fea9feebe06e9e9e8e8f21acec75c6ec7987afba4c4c556c2000dde36eaec4,3.0,matched,J111953.45+704112.5,0.6189404373718826,1,,AllWISE,2026-07-21T07:38:07+00:00,bc5b02f81662c63e550916afbd7ddacad315ad1bcfcc38efdd25fbb51a5efb0f,16.17799949645996,0.041999999433755875,16.176000595092773,0.10999999940395355,ABUU,0000,0.0,matched,J111953.44+704112.4,0.4439205381468926,1,,CatWISE2020,2026-07-21T07:38:07+00:00,81656b1066ac14baa20b71bf9a40b9edcc27fdc94101868817dcc349464c742c,16.160999298095703,0.022353392450902662,16.18400001525879,0.06386683557400762,3N000,00,,not_published_in_vizier_table,matched,1710p711o0006066,0.37107830651364493,1,,unWISE Catalog,2026-07-21T07:38:07+00:00,fa48ae0fa761d26ec39246b9c3921746929061dc8d816378d7a42e83a84e0132,349.7099914550781,5.990699768066406,363.3999938964844,20.450000762939453,1.0,1.0,0.9478,0.9812,pass,False,0.0019989013671875,0.11774548747746248,outside_validated_depth,,,Cluver14_Eq2,dex(log10_Msun),diagnostic_only,not_rest_frame,11.038507374623084,,ps1_taylor,pass_uncertainty_unavailable,13923294916716.297,,Moster13_Table1_redshift_dependent,Msun,pass_uncertainty_unavailable,443.72387081837536,,200_times_critical_density_Planck18,proper_kpc,pass_uncertainty_unavailable,5.62878800575986,pass_model_relation,78.83115696741801,pass_model_relation,0.46515415007835687
38,casey,halo,192821700026167542,FRB 20240229A,170.002558,70.68897047,0.287,0.2028,0.0001,DESI spec,SER,confirmed,True,True,170.6,,,ambiguous,N77T008668,0.0035622884040925236,2,0.2073340647924738,GSC 2.4.2,2026-07-21T07:38:07+00:00,d26cfe5552f6f5d4bceed677706ae42e61eb1f141b2f623a0f5c30a0e6393b23,0.0,matched,J112000.59+704120.2,0.11529685862221441,1,,AllWISE,2026-07-21T07:38:07+00:00,8b1d598d3bb5075f59cd3275664bc109a807f22f898c8b6e8e955a34f0cb975c,15.034000396728516,0.02800000086426735,14.70199966430664,0.039000000804662704,AAUU,0000,0.0,matched,J112000.47+704119.7,0.9191400625606319,2,2.180121973692082,CatWISE2020,2026-07-21T07:38:07+00:00,e4bf91c508fd2fa1d44c2da6957076e7bcbf8eda5c758927dc786aa8d793cf53,15.333000183105469,0.102704776125769,15.036999702453613,0.10073841075075426,2N000,00,,not_published_in_vizier_table,matched,1710p711o0006111,0.6923814966526413,2,2.533342153777784,unWISE Catalog,2026-07-21T07:38:07+00:00,bf3eb53c54a7bba8f5f851af507852214728eae0b8412d893b19b218f7b5a2d3,812.2999877929688,7.445099830627441,1314.0999755859375,23.316999435424805,1.0,1.0,0.7885,0.9693,pass,False,0.332000732421875,0.04801041669432441,not_selected_within_depth,,,Cluver14_Eq2,dex(log10_Msun),diagnostic_only,not_rest_frame,10.934936943422557,,ps1_taylor,pass_uncertainty_unavailable,7077422410797.027,,Moster13_Table1_redshift_dependent,Msun,pass_uncertainty_unavailable,378.08084187204736,,200_times_critical_density_Planck18,proper_kpc,pass_uncertainty_unavailable,6.416078128810392,pass_model_relation,58.92709444642431,pass_model_relation,0.4512262487442714
39,casey,halo,192831699797402822,FRB 20240229A,169.9798302,70.69339484,0.287,0.2398,0.012,LS/Zhou phot,SER,confirmed,True,True,220.7,,,matched,N77T001679,0.01253266696264087,1,,GSC 2.4.2,2026-07-21T07:38:07+00:00,0c50aba3c6e360e2c270a0ea38ed9f76d802900d968cd5f437123546cc3958ce,0.0,matched,J111955.15+704136.1,0.06599032988682799,1,,AllWISE,2026-07-21T07:38:07+00:00,4b439d15d1d6f81b0c05bcbefd90032b92dfd00dbe7d1090eb918f643dd71220,15.47700023651123,0.03099999949336052,15.152000427246094,0.050999999046325684,AAUU,0000,0.0,matched,J111955.15+704136.1,0.12443104668583214,1,,CatWISE2020,2026-07-21T07:38:07+00:00,480ec8b533a2993e0013a42533549fdf07725ac872958ed712126f091320c9a4,15.479999542236328,0.01696462819934577,15.236000061035156,0.027143405118953235,1N000,00,,not_published_in_vizier_table,matched,1710p711o0006206,0.10775447185890716,1,,unWISE Catalog,2026-07-21T07:38:07+00:00,09a715ec1d9c89d183a1d6a8f48b00a2cd685c9069fd4bce21a9accd82a4f60a,652.2100219726562,6.769199848175049,839.72998046875,22.025999069213867,1.0,1.0,0.9046,0.9211,pass,False,0.3249998092651367,0.05968249216741517,outside_validated_depth,,,Cluver14_Eq2,dex(log10_Msun),diagnostic_only,not_rest_frame,10.899114812954416,,ps1_taylor,pass_uncertainty_unavailable,5544095092280.866,,Moster13_Table1_redshift_dependent,Msun,pass_uncertainty_unavailable,343.79298770300375,,200_times_critical_density_Planck18,proper_kpc,pass_uncertainty_unavailable,6.470793181954346,pass_model_relation,53.129960738317,pass_model_relation,0.6419560837309995
40,casey,halo,660,FRB 20240229A,169.9853195,70.67629673,0.287,0.3727,0.067,LS/Zhou phot,REX,refuted,False,False,12.2,,,matched,N77T022725,0.010810495138979463,1,,GSC 2.4.2,2026-07-21T07:38:07+00:00,6d727f4b5f7baa6ae0b405f382481629bb2b8b440f879b0dee797b089129bf33,3.0,matched,J111956.50+704034.6,0.13123969349649703,1,,AllWISE,2026-07-21T07:38:07+00:00,693e12fa18603bb5191ae155c0a292b68c185ec7564a3a8d251a14d8ea5879b7,16.97800064086914,0.06700000166893005,16.457000732421875,0.13699999451637268,ABUU,0000,0.0,matched,J111956.49+704034.8,0.1822693806698212,1,,CatWISE2020,2026-07-21T07:38:07+00:00,30508c826449cd4308a2d7ee4d582b43598cbdf1e174be44029ec8119759e413,16.96500015258789,0.040715107678429854,16.430999755859375,0.08042490405615774,1N000,00,,not_published_in_vizier_table,matched,1710p711o0005834,0.24679603305549536,1,,unWISE Catalog,2026-07-21T07:38:07+00:00,1931584a432ac82b806b0849e5ef1bcae03d6a243c5a28ba0495cfe5f3f4f913,164.02999877929688,5.50029993057251,287.6600036621094,20.413000106811523,1.0,1.0,0.9441,0.9595,pass,False,0.5209999084472656,0.15250573340410115,outside_validated_depth,,,Cluver14_Eq2,dex(log10_Msun),diagnostic_only,not_rest_frame,,,,unavailable,,,Moster13_Table1_redshift_dependent,Msun,unavailable,,,200_times_critical_density_Planck18,proper_kpc,unavailable,,unavailable,,unavailable,
41,casey,halo,795,FRB 20240229A,169.97277,70.68665467,0.287,0.3747,0.0491,LS/Zhou phot,REX,refuted,False,False,225.4,,,matched,N77T001639,0.04528606465369448,1,,GSC 2.4.2,2026-07-21T07:38:07+00:00,291cd2fd051c7d7a59566db58b9bc54544c840e3cd6d1beef0f29086ae2bded6,3.0,matched,J111953.45+704112.5,0.6453277069653455,1,,AllWISE,2026-07-21T07:38:07+00:00,ccf25773906bc6429f18bbe1a04b264ef47b2897e83acb924892760d796f3a92,16.17799949645996,0.041999999433755875,16.176000595092773,0.10999999940395355,ABUU,0000,0.0,matched,J111953.44+704112.4,0.4734505667981289,1,,CatWISE2020,2026-07-21T07:38:07+00:00,e24f04e32fb79348f3d1c26849fbfffec0da9c44d252302b1a57292cb6d42f87,16.160999298095703,0.022353392450902662,16.18400001525879,0.06386683557400762,3N000,00,,not_published_in_vizier_table,matched,1710p711o0006066,0.40222779401335174,1,,unWISE Catalog,2026-07-21T07:38:07+00:00,2eb1c4cb6596d5c6671356468d3eaf7ce391e21e3d5cf4fd2268cac950ed7d3e,349.7099914550781,5.990699768066406,363.3999938964844,20.450000762939453,1.0,1.0,0.9478,0.9812,pass,False,0.0019989013671875,0.11774548747746248,outside_validated_depth,,,Cluver14_Eq2,dex(log10_Msun),diagnostic_only,not_rest_frame,11.038507374623084,,ps1_taylor,pass_uncertainty_unavailable,13923294916716.297,,Moster13_Table1_redshift_dependent,Msun,pass_uncertainty_unavailable,443.72387081837536,,200_times_critical_density_Planck18,proper_kpc,pass_uncertainty_unavailable,5.62878800575986,pass_model_relation,78.83115696741801,pass_model_relation,0.5079735728084381
42,casey,halo,796,FRB 20240229A,169.976151,70.6861149,0.287,0.4217,0.0953,LS/Zhou phot,REX,refuted,False,False,212.2,,,unmatched,,,0,,GSC 2.4.2,2026-07-21T07:38:07+00:00,ecfcfb7842a86c565ec2d19dec449418440bac85d03f6384209564d7527805b3,,unmatched,,,0,,AllWISE,2026-07-21T07:38:07+00:00,ecfcfb7842a86c565ec2d19dec449418440bac85d03f6384209564d7527805b3,,,,,,,,matched,J111954.72+704110.4,2.2545492046148365,1,,CatWISE2020,2026-07-21T07:38:07+00:00,e29cac8d6865300560b0c14eb037f51b182ab51137ce21560720607d99addb77,18.625999450683594,0.15510517210830418,18.695999145507812,-4.3429448190325175,1N000,00,,not_published_in_vizier_table,unmatched,,,0,,unWISE Catalog,2026-07-21T07:38:07+00:00,ecfcfb7842a86c565ec2d19dec449418440bac85d03f6384209564d7527805b3,,,,,,,,,match_unmatched,False,,,insufficient_color,,,Cluver14_Eq2,dex(log10_Msun),diagnostic_only,not_rest_frame,10.864404616090118,,wise_w1,pass_uncertainty_unavailable,4184765621982.0933,,Moster13_Table1_redshift_dependent,Msun,pass_uncertainty_unavailable,291.758043756486,,200_times_critical_density_Planck18,proper_kpc,pass_uncertainty_unavailable,6.159056680814037,pass_model_relation,47.370572942661184,pass_model_relation,0.7273149945340028
